id,original_title,genres,cast,director,screenplay,keywords
1443,The Virgin Suicides,"['Drama', 'Romance']","['JamesWoods', 'KathleenTurner', 'KirstenDunst', 'JoshHartnett', 'MichaelParé']",['Sofia Coppola'],['Sofia Coppola'],"['michigan', '1970s', 'youth', 'family', 'womandirector']"
8545,Little Voice,"['Comedy', 'Drama']","['BrendaBlethyn', 'MichaelCaine', 'EwanMcGregor', 'JaneHorrocks', 'JimBroadbent']",['Mark Herman'],['Mark Herman'],"['parentskidsrelationship', 'voice', 'loneliness', 'independentfilm', 'singer', 'cowardliness', 'carrierpigeon']"
19556,Miss March,"['Comedy', 'Romance']","['ZachCregger', 'TrevorMoore', 'RaquelAlessi', 'CraigRobinson', 'MollyStanton']",['Trevor Moore'],['Zach Gregger'],"['sex', 'firsttime', 'virgin', 'roadtrip', 'playboy', 'duringcreditsstinger']"
13403,Hedwig and the Angry Inch,"['Comedy', 'Music']","['JohnCameronMitchell', 'MiriamShor', 'StephenTrask', 'TheodoreLiscinski', 'RobCampbell']",['John Cameron Mitchell'],['John Cameron Mitchell'],"['transvestism', 'gay', 'sex', 'singer', 'transgender', 'glamrock', 'selfidentity', 'rockodyssey', 'referencetokant', 'militarybrat', 'restaurantchain', 'lgbtinthemilitary', 'childmolestation', 'theatricalmanager']"
20794,Novocaine,"['Comedy', 'Crime', 'Thriller']","['ChelcieRoss', 'SteveMartin', 'LauraDern', 'LynneThigpen', 'PollyNoonan']",['David Atkins'],['David Atkins'],"['murder', 'independentfilm', 'drug', 'dentist']"
576,The Wild Bunch,"['Adventure', 'Western']","['WilliamHolden', 'ErnestBorgnine', 'RobertRyan', '""EdmondOBrien""', 'WarrenOates']",['Sam Peckinpah'],['Sam Peckinpah'],"['underdog', 'robbery', 'bountyhunter', 'texas', 'mexicanrevolution', 'friendship', 'honor', 'gang', 'shootout', 'soldier', 'steamlocomotive', 'righteousrage']"
11583,The First Great Train Robbery,"['Thriller', 'Adventure', 'Drama', 'Crime']","['SeanConnery', 'DonaldSutherland', 'Lesley-AnneDown', 'AlanWebb', 'MalcolmTerris']",['Michael Crichton'],['Michael Crichton'],"['publichanging', 'strongbox', 'goldtheft', 'britishhistory', 'historicfigure', 'pianoplaying', 'eyepatch', 'horsecarriage', 'openingactionscene', 'unwantedkiss']"
18602,Morvern Callar,['Drama'],"['SamanthaMorton', 'KathleenMcDermott', 'JamesWilson', 'DollyWells', 'PaulPopplewell']",['Lynne Ramsay'],['Liana Dognini'],"['independentfilm', 'womandirector']"
27549,Beastmaster 2: Through the Portal of Time,"['Action', 'Adventure', 'Fantasy', 'ScienceFiction']","['MarcSinger', 'KariWuhrer', 'SarahDouglas', 'WingsHauser', 'RobertFieldsteel']",['Sylvio Tabet'],['Ken Hauser'],"['basedonnovel', 'timetravel', 'sequel', 'psychotronic', 'swordandsandal', 'beastmaster', 'warrior', 'timeportal', 'gunfight', 'swordandsorcery']"
10930,La fleur du mal,['Drama'],"['BenoîtMagimel', 'MélanieDoutey', 'SuzanneFlon', 'BernardLeCoq', 'NathalieBaye']",['Claude Chabrol'],['Louise L. Lambrichs'],"['return', 'suppressedpast', 'bourgeoisie', 'mayorelections', 'suspense', 'wealth', 'familyconflict']"
58882,Snow Flower and the Secret Fan,"['Drama', 'History']","['LiBingbing', 'JunJi-hyun', 'HughJackman', 'VivianWu', 'JiangWu']",['Wayne Wang'],['Michael Ray'],"['fan', 'duringcreditsstinger']"
42222,Julia,['Drama'],"['JaneFonda', 'VanessaRedgrave', 'JasonRobards', 'MaximilianSchell', 'HalHolbrook']",['Fred Zinnemann'],['Alvin Sargent'],"['friends', 'playwright']"
38940,Men of War,"['Action', 'Thriller']","['DolphLundgren', 'CharlotteLewis', 'BDWong', 'TimGuinee', 'CatherineBell']",['Perry Lang'],['John Sayles'],"['asia', 'island', 'mercenary', 'independentfilm', 'jungle']"
97614,Deadfall,"['Crime', 'Drama', 'Thriller']","['EricBana', 'OliviaWilde', 'CharlieHunnam', 'PatrickKerton', 'KrisKristofferson']",['Stefan Ruzowitzky'],['Zach Dean'],"['partner', 'murder', 'ontherun', 'fugitive', 'crime', 'family', 'homecoming', 'crimegoneawry', 'dishonesty', 'siblingsrelations', 'chasesandraces', 'criminalheroes', 'consandscams', 'murderouspair']"
1555,L'Auberge espagnole,"['Drama', 'Comedy', 'Romance']","['RomainDuris', 'AudreyTautou', 'KellyReilly', 'CéciledeFrance', 'CristinaBrondo']",['Cédric Klapisch'],['Cédric Klapisch'],"['paris', 'barcelonaspain', 'alcohol', 'roommate', 'single', 'travel', 'crush', 'student', 'relationship', 'break-up', 'youth', 'celebration', 'groupoffriends']"
16564,Oorlogswinter,"['Drama', 'History', 'War']","['MartijnLakemeier', 'MelodyKlaver', 'YorickvanWageningen', 'JamieCampbellBower', 'RaymondThiry']",['Martin Koolhoven'],['Paul Jan Nelissen'],"['netherlands', 'worldwarii']"
3482,The Train,"['Action', 'Drama', 'Thriller', 'War']","['BurtLancaster', 'PaulScofield', 'JeanneMoreau', 'SuzanneFlon', 'MichelSimon']",['John Frankenheimer'],['Albert Husson'],"['paris', 'france', 'worldwarii', 'nazis', 'hijackingoftrain', 'artwork', 'trainride', 'painting', 'frenchresistance', 'traincrash', 'nazigermany', 'artthief', 'arttheft']"
135595,Trade Of Innocents,"['Drama', 'Thriller']","['DermotMulroney', 'MiraSorvino', 'JohnBillingsley', 'TrieuTran', 'KiềuChinh']",['Christopher Bessette'],['Christopher Bessette'],['']
8982,ต้มยำกุ้ง,"['Action', 'Crime', 'Drama', 'Thriller']","['TonyJaa', 'PetchtaiWongkamlao', 'BongkojKhongmalai', 'XingJing', 'NathanJones']",['Prachya Pinkaew'],['Prachya Pinkaew'],"['buddhism', 'elephant', 'sydney', 'australia', 'fighter', 'tempel', 'gang', 'animal']"
455,Bend It Like Beckham,"['Comedy', 'Drama', 'Romance']","['ParminderNagra', 'KeiraKnightley', 'JonathanRhysMeyers', 'AnupamKher', 'ShaheenKhan']",['Gurinder Chadha'],['Paul Mayeda Berges'],"['londonengland', 'tradition', 'indianlead', 'cultureclash', 'immigration', 'roleofwomen', 'sikh', '""womenssoccer""', 'soccer', 'family', 'womandirector']"
10664,[REC]²,"['Thriller', 'Horror']","['ManuelaVelasco', 'FerranTerraza', 'ClaudiaSilva', 'JavierBotet', 'PabloRosso']",['Paco Plaza'],['Manu Díez'],"['religionandsupernatural', 'bloodsample', 'occult', 'swatteam', 'gasmask', 'nightvision', 'freezer', 'foundfootage']"
9277,The Sting,"['Comedy', 'Crime', 'Drama']","['PaulNewman', 'RobertRedford', 'RobertShaw', 'CharlesDurning', 'RayWalston']",['George Roy Hill'],['David S. Ward'],"['chicago', 'bet', 'horserace', 'repayment', 'conman', 'mafiaboss', 'violence', 'ragtime', 'referencetomuttandjeff', 'offtrackbetting', 'stingoperation', 'alley', '1930s', '20thcentury']"
9443,Chariots of Fire,"['Drama', 'History']","['BenCross', 'IanCharleson', 'CherylCampbell', 'AliceKrige', 'NigelHavers']",['Hugh Hudson'],['Colin Welland'],"['underdog', 'scotland', 'jewry', 'patriotism', 'olympicgames', 'jew', 'olympiansportsteam', 'ambition']"
7863,Shine,['Drama'],"['GeoffreyRush', 'NoahTaylor', 'ArminMueller-Stahl', 'JustinBraine', 'SoniaTodd']",['Scott Hicks'],['Jan Sardi'],"['letter', 'jumping', 'childprodigy', 'pool', 'pianist', 'concerthall', 'breakdown']"
11901,High Plains Drifter,['Western'],"['ClintEastwood', 'VernaBloom', 'MariannaHill', 'MitchellRyan', 'JackGing']",['Clint Eastwood'],['Dean Riesner'],"['gunslinger', 'desperation', 'outlaw']"
1548,Ghost World,"['Comedy', 'Drama']","['ThoraBirch', 'ScarlettJohansson', 'SteveBuscemi', 'BradRenfro', 'BobBalaban']",['Terry Zwigoff'],['Daniel Clowes'],"['highschoolfriends', 'artclass', 'recordcollector', 'plaster', 'personalad', 'bluesmusic', 'nunchaku', 'pranktelephonecall', 'aftercreditsstinger']"
11889,Iris,"['Drama', 'Romance']","['JudiDench', 'JimBroadbent', 'KateWinslet', 'HughBonneville', 'PenelopeWilton']",['Richard Eyre'],['Charles Wood'],"['basedonnovel', 'newlove', '""loveofoneslife""', 'retiree', 'aging', 'alzheimer', 'pflegen', 'love', 'author', 'short-termmemory', 'photographicmemory']"
33155,Galaxina,"['Comedy', 'ScienceFiction']","['DorothyStratten', 'StephenMacht', 'AverySchreiber', 'LionelMarkSmith', 'J.D.Hinton']",['William Sachs'],['William Sachs'],"['android', 'harleydavidson', 'cryogenics', 'spacetravel', 'love', 'parody', 'spaceship', 'space', 'alien', 'motorcycle', 'exercise', 'lasers', 'forcefield', 'metafilm', 'forcefield', 'motorbike', 'cryonics']"
5528,Les Choristes,['Drama'],"['GérardJugnot', 'FrançoisBerléand', 'KadMerad', 'Jean-PaulBonnaire', 'MarieBunel']",['Christophe Barratier'],['Noël-Noël'],"['penalty', 'choir', 'diary', 'musical', '""boyschoir""', 'dormitory', 'music', 'boardingschool', 'children', 'principal', '""boysboardingschool""', '1940s']"
321,Mambo Italiano,"['Comedy', 'Romance']","['LukeKirby', 'GinetteReno', 'PaulSorvino', 'MaryWalsh', 'PeterMiller']",['Émile Gaudreault'],['Steve Galluccio'],"['gay', 'fathersonrelationship', 'sex', 'italo-american', 'lovesickness', 'italian', 'canada', 'newlove', 'comingout', 'macho', 'basedonplay', 'gayrelationship', 'family', 'familyfeud', 'lgbt', 'emigrant']"
925,Do the Right Thing,['Drama'],"['DannyAiello', 'OssieDavis', 'RubyDee', 'RichardEdson', 'GiancarloEsposito']",['Spike Lee'],['Spike Lee'],"['blackpeople', 'italo-american', 'policebrutality', 'sunglasses', 'cultureclash', 'streetwar', 'heat', 'restaurantcritic', 'radiotransmission', 'punk', 'chaos', 'policeoperation', 'pizzeria', 'pizza', 'money', 'racism', 'hiphopculture']"
193722,R100,"['Comedy', 'Drama']","['NaoOmori', 'MaoDaichi', 'ShinobuTerajima', 'HairiKatagiri', 'ErikoSatô']",['Hitoshi Matsumoto'],['Mitsuru Kuramoto'],"['dominatrix', 'bdsm']"
7913,Rang De Basanti,['Drama'],"['AamirKhan', 'SohaAliKhan', 'AlicePatten', 'SharmanJoshi', 'KunalKapoor']",['Rakeysh Omprakash Mehra'],['Rakeysh Omprakash Mehra'],"['newdelhiindia', '""studentsmovement""', 'warofindependence', 'student', 'celebration']"
51995,Salvation Boulevard,"['Comedy', 'Thriller', 'Action', 'Drama']","['JenniferConnelly', 'MarisaTomei', 'PierceBrosnan', 'EdHarris', 'GregKinnear']",['George Ratliff'],['Douglas Stone'],"['pastor', 'churchservice', 'spirituality', 'religion']"
70670,Hodejegerne,"['Thriller', 'Crime']","['AkselHennie', 'NikolajCoster-Waldau', 'SynnøveMacodyLund', 'JulieR.Ølgaard', 'EivindSander']",['Morten Tyldum'],['Ulf Rydberg'],"['deathoflover', 'artthief', 'artgallery', 'policeinvestigation']"
230266,Miss Julie,['Drama'],"['JessicaChastain', 'ColinFarrell', 'SamanthaMorton', 'NoraMcMenamy']",['Liv Ullmann'],['Liv Ullmann'],"['lovetriangle', 'love', 'irish', 'valet', 'womandirector', '19thcentury']"
16633,Somewhere in Time,"['ScienceFiction', 'Drama', 'Fantasy', 'Romance']","['ChristopherReeve', 'JaneSeymour', 'ChristopherPlummer', 'TeresaWright', 'BillErwin']",['Jeannot Szwarc'],['Richard Matheson'],"['timetravel', 'playwright', '1910s']"
91586,Insidious: Chapter 2,"['Horror', 'Thriller']","['PatrickWilson', 'RoseByrne', 'TySimpkins', 'LinShaye', 'BarbaraHershey']",['James Wan'],['Leigh Whannell'],"['hauntedhouse', 'possession', 'demon', 'family', 'ghost', 'brideinblack']"
215,Saw II,['Horror'],"['TobinBell', 'ShawneeSmith', 'DonnieWahlberg', 'FrankyG', 'GlennPlummer']",['Darren Lynn Bousman'],['Darren Lynn Bousman'],"['riddle', 'serialkiller']"
333371,10 Cloverfield Lane,"['Thriller', 'ScienceFiction', 'Drama']","['MaryElizabethWinstead', 'JohnGoodman', 'JohnGallagherJr.', 'BradleyCooper', 'DouglasM.Griffin']",['Dan Trachtenberg'],['Matthew Stuecken'],"['kidnapping', 'bunker', 'paranoia', 'basement', 'survivalist', 'apocalypse', 'caraccident', 'captive']"
9012,Jackass: The Movie,"['Documentary', 'Comedy']","['JohnnyKnoxville', 'BamMargera', 'Steve-O', 'ChrisPontius', 'DaveEngland']",['Jeff Tremaine'],['Jeff Tremaine'],"['disgust', 'pain', 'stunts', 'musicvideo', 'stuntman', 'stupidity', 'shocking']"
345911,Lights Out,"['Horror', 'Thriller']","['TeresaPalmer', 'MariaBello', 'GabrielBateman', 'AlexanderDiPersia', 'AliciaVela-Bailey']",['David F. Sandberg'],['Eric Heisserer'],"['suicide', 'darkness', 'basement', 'basedonshortstory', 'fearofthedark', 'ghost']"
242512,Ouija,['Horror'],"['OliviaCooke', 'AnaCoto', 'DarenKagasoff', 'BiancaA.Santos', 'DouglasSmith']",['Stiles White'],['Stiles White'],"['deathofafriend', 'swimmingpool', 'ouija', 'ouijaboard', 'teenager', 'basedonboardgame', 'ghost', 'spiritualism', 'supernaturalhorror']"
10072,A Nightmare on Elm Street 3: Dream Warriors,"['Horror', 'Thriller']","['RobertEnglund', 'PatriciaArquette', 'HeatherLangenkamp', 'JohnSaxon', 'CraigWasson']",['Chuck Russell'],['Bruce Wagner'],"['grouptherapy', 'nightmare', 'hypnosis', 'trapped', 'alcoholic', 'mentalillness', 'catholicism', 'disfigurement', 'sleepwalking', 'mentalhospital', 'psychotherapist', 'dreams']"
82990,Paranormal Activity 4,['Horror'],"['KatieFeatherston', 'KathrynNewton', 'MattShively', 'AidenLovekamp', 'BradyAllen']",['Ariel Schulman'],['Christopher B. Landon'],"['garage', 'poltergeist', 'webcam', 'imaginaryfriend', 'bathtub', 'tricycle', 'foundfootage', 'laptopcomputer', 'videotape', 'evilchild', 'levitation', 'aftercreditsstinger', 'neighborneighborrelationship', 'adoptedchild']"
29912,The Robe,['Drama'],"['RichardBurton', 'JeanSimmons', 'VictorMature', 'JayRobinson', 'RichardBoone']",['Henry Koster'],['Philip Dunne'],"['crucifixion', 'ancientrome']"
11843,The Return of the Pink Panther,['Comedy'],"['PeterSellers', 'ChristopherPlummer', 'HerbertLom', 'CatherineSchell', 'PeterArne']",['Blake Edwards'],['Blake Edwards'],"['robbery', 'diamant', '""côtedazur""', 'inspector', 'panther']"
11284,Freddy's Dead: The Final Nightmare,"['Horror', 'Thriller', 'Comedy']","['RobertEnglund', 'LisaZane', 'ShonGreenblatt', 'LezlieDeane', 'RickyDeanLogan']",['Rachel Talalay'],['Michael De Luca'],"['amnesia', 'nightmare', 'alternatedimension', 'psychologist', 'memoryloss', 'youth', 'killer', 'disfigurement', 'duringcreditsstinger', 'womandirector', 'halfwayhouse', 'dreams', 'memories']"
504,Monster,"['Crime', 'Drama']","['CharlizeTheron', 'ChristinaRicci', 'BruceDern', 'LeeTergesen', 'AnnieCorley']",['Patty Jenkins'],['Patty Jenkins'],"['femalenudity', 'prostitute', 'rape', 'sexualabuse', 'desperation', 'deathpenalty', 'motel', 'jobinterview', 'basedontruestory', 'murder', 'betrayal', 'serialkiller', 'poverty', 'prostitution', 'heartbreak', 'mentalillness', 'womandirector', 'ugly']"
173,"20,000 Leagues Under the Sea","['Adventure', 'Drama', 'ScienceFiction']","['KirkDouglas', 'JamesMason', 'PaulLukas', 'PeterLorre', 'RobertJ.Wilke']",['Richard Fleischer'],['Earl Felton'],"['diving', 'ocean', 'submarine', 'julesverne', 'captain', 'atlantis', 'deepsea', 'warship', 'divingsuit', 'harpoon', 'ship', 'war', 'scubadiving', 'underwater', 'scuba', 'captainnemo', 'giantsquid']"
1955,The Elephant Man,"['Drama', 'History']","['AnthonyHopkins', 'JohnHurt', 'AnneBancroft', 'JohnGielgud', 'WendyHiller']",['David Lynch'],['Christopher De Vore'],"['exploitation', 'biography', 'hospital', 'curiosity', 'sideshow', 'disfigurement', 'physicaldeformity', 'freak', '19thcentury', 'dignity']"
152532,Dallas Buyers Club,"['Drama', 'History']","['MatthewMcConaughey', 'JenniferGarner', 'JaredLeto', '""DenisOHare""', 'SteveZahn']",['Jean-Marc Vallée'],['Craig Borten'],"['women', 'aids', 'biography', 'basedontruestory', 'hiv', 'drug', '1980s']"
243940,The Lazarus Effect,"['Thriller', 'Horror']","['OliviaWilde', 'MarkDuplass', 'DonaldGlover', 'EvanPeters', 'SarahBolger']",['David Gelb'],['Jeremy Slater'],"['terror', 'experiment', 'afterlife', 'paranormal', 'violence', 'death', 'evil', 'researcher', 'possesion']"
77,Memento,"['Mystery', 'Thriller']","['GuyPearce', 'Carrie-AnneMoss', 'JoePantoliano', 'MarkBooneJunior', 'StephenTobolowsky']",['Christopher Nolan'],['Christopher Nolan'],"['individual', 'insulin', 'tattoo', 'waitress', 'amnesia', 'motel', 'insurancesalesman', 'revenge', 'memoryloss', 'polaroid', 'flashback', 'neo-noir']"
157547,Oculus,['Horror'],"['KarenGillan', 'BrentonThwaites', 'KateeSackhoff', 'JamesLafferty', 'RoryCochrane']",['Mike Flanagan'],['Jeff Howard'],"['hallucination', 'supernatural', 'mirror', 'skepticism', 'ghost']"
2295,Clerks II,['Comedy'],"['""BrianOHalloran""', 'JeffAnderson', 'JasonMewes', 'KevinSmith', 'RosarioDawson']",['Kevin Smith'],['Kevin Smith'],"['independentfilm', 'aftercreditsstinger', 'duringcreditsstinger']"
16096,House Party 2,['Comedy'],"['MartinLawrence', 'ChristopherMartin', 'ChristopherReid', 'PaulAnthony', 'TishaCampbell-Martin']",['George Jackson'],['Daryl G. Nickens'],['']
24266,The Man from Snowy River,"['Family', 'Drama', 'Action', 'Western', 'Romance']","['TomBurlinson', 'TerenceDonovan', 'KirkDouglas', 'TommyDysart', 'BruceKerr']",['George T. Miller'],['John Dixon'],"['regret', 'river', 'horse', 'ranch', 'australia', 'brumby', 'brumbies', 'colt', 'stockman', 'clancyoftheoverflow']"
59968,Our Idiot Brother,"['Comedy', 'Drama']","['PaulRudd', 'ElizabethBanks', 'ZooeyDeschanel', 'EmilyMortimer', 'AdamScott']",['Jesse Peretz'],['Evgenia Peretz'],"['brothersisterrelationship', 'sistersisterrelationship', 'familyclan', 'idealist', 'duringcreditsstinger']"
323677,Race,"['Action', 'Drama']","['StephanJames', 'JasonSudeikis', 'CaricevanHouten', 'JeremyIrons', 'AmandaCrew']",['Stephen Hopkins'],['Joe Shrapnel'],"['olympicgames', 'biography', 'sport', 'historicalfigure', 'nazigermany', 'racism', 'africanamerican', 'trackandfield']"
256274,"As Above, So Below","['Horror', 'Thriller']","['PerditaWeeks', 'BenFeldman', 'EdwinHodge', 'FrançoisCivil', 'MarionLambert']",['John Erick Dowdle'],['Drew Dowdle'],"['paris', 'treasure', 'catacombs', 'scientist', 'singinginacar', 'archaeologist', 'lossoffriend', 'subjectivecamera', 'foundfootage', 'thickaccent', 'femalearcheologist', 'burningcar', '""philosophersstone""', 'frenchaccent', 'rappinginacar']"
235271,Addicted,"['Drama', 'Thriller']","['BorisKodjoe', 'BrandonGonzales', 'CameronMills', 'EmayatzyCorinealdi', 'GarrettHines']",['Bille Woodruff'],['Christina Welsh'],"['infidelity', 'obsession', 'lie', 'sin', 'interracialrelationship', 'cheatingwife', 'lust', 'attraction', 'deceit', 'temptation', 'hipersexualidad', 'faithfulhusband']"
284293,Still Alice,['Drama'],"['JulianneMoore', 'AlecBaldwin', 'KristenStewart', 'KateBosworth', 'ShaneMcRae']",['Wash Westmoreland'],['Wash Westmoreland'],"['mother', 'professor', 'illness']"
24973,The Egyptian,"['History', 'Drama']","['JeanSimmons', 'VictorMature', 'GeneTierney', 'PeterUstinov', 'EdmundPurdom']",['Michael Curtiz'],['Philip Dunne'],['egypt']
10283,Friday the 13th Part VIII: Jason Takes Manhattan,"['Horror', 'Thriller']","['KaneHodder', 'JensenDaggett', 'ScottReeves', 'BarbaraBingham', 'PeterMarkRichman']",['Rob Hedden'],['Rob Hedden'],"['newyork', 'boat', 'mask', 'psychopath', 'highschool', 'sewerage', 'timessquare', 'serialkiller', 'teenager', 'jasonvorhees']"
8346,My Big Fat Greek Wedding,"['Comedy', 'Drama', 'Romance']","['NiaVardalos', 'JohnCorbett', 'LainieKazan', 'MichaelConstantine', 'AndreaMartin']",['Joel Zwick'],['Nia Vardalos'],"['usa', 'parentskidsrelationship', 'greece', 'cultureclash', 'midlifecrisis', 'restaurant', 'badmother-in-law', 'mother-in-law', 'parents-in-law', 'son-in-law', 'father-in-law', 'patriarch', 'badfather-in-law', 'greek', 'wedding', 'family', 'xenophobia']"
1391,Y tu mamá también,"['Drama', 'Romance']","['GaelGarcíaBernal', 'DiegoLuna', 'MaribelVerdú', 'AnaLópezMercado', 'DianaBracho']",['Alfonso Cuarón'],['Carlos Cuarón'],"['mexico', 'sex', 'beach', 'groupsex', 'malefriendship', 'roadtrip', 'comingofage', 'teenager', 'lgbt', 'newmexicancinema']"
747,Shaun of the Dead,"['Horror', 'Comedy']","['SimonPegg', 'NickFrost', 'KateAshfield', 'LucyDavis', 'DylanMoran']",['Edgar Wright'],['Simon Pegg'],"['recordcollection', 'flower', 'cheese', 'pub', 'surrey', 'romanticcomedy', 'zombie', 'english', 'tvshowinfilm', 'cricketbat', 'brokenbottle', 'survivalhorror', 'britishpub', 'englishpub', '""youvegotredonyou""']"
14745,The Haunting of Molly Hartley,"['Drama', 'Horror']","['HaleyBennett', 'JakeWeber', 'ChaceCrawford', 'ShannonWoodward', 'ShannaCollins']",['Mickey Liddell'],['Rebecca Sonnenshine'],['']
11357,Halloween 4: The Return of Michael Myers,"['Horror', 'Thriller']","['DonaldPleasence', 'EllieCornell', 'DanielleHarris', 'GeorgeP.Wilbur', 'MichaelPataki']",['Dwight H. Little'],['Alan B. McElroy'],"['sheriff', 'scissors', 'ambulance', 'halloween', 'twist', 'knife', 'sequel', 'murder', 'serialkiller', 'maskedkiller', 'blood', 'niece', 'evil', 'michaelmyers', 'october']"
